years_in_business,applicant_age,monthly_salary,existing_loans,loan_amount_requested,collateral_value,approved_status,approved_amount
5,46,12932,0,139529.93701840972,193980.0,1,102554.50370853115
10,34,6813,2,41631.01771079932,122634.0,1,29141.712397559524
8,54,4006,0,35771.51945917822,67300.8,0,0.0
13,45,2275,0,14376.20929051729,45045.0,1,11371.581548799175
5,55,11490,0,117075.44973915434,172350.0,1,86050.45555827844
12,32,5806,0,54095.04827960104,111475.20000000001,1,42410.517851207216
13,58,5376,2,45580.79376325626,106444.79999999999,1,32863.75230330775
8,46,4875,4,51697.83213876811,81900.0,0,0.0
15,62,4128,3,45590.00804883989,86688.0,1,31913.005634187917
13,53,4475,4,51396.72032733924,88605.0,0,0.0
1,22,10044,2,97305.81152198894,126554.40000000001,0,0.0
6,50,3425,0,40675.63521437024,53430.0,0,0.0
11,62,10716,1,96168.93823885424,199317.6,1,71357.35217322984
13,32,5976,0,45957.94074806234,118324.79999999999,1,36352.73113171731
1,43,12895,1,135278.01523842927,162477.0,0,0.0
11,33,14472,2,111836.26321879186,269179.2,1,79068.23809568585
11,22,2786,2,33390.90640564983,51819.6,0,0.0
8,37,12456,1,121049.03966907396,209260.8,1,87276.35760140233
3,37,11099,3,85354.57509545214,153166.19999999998,0,0.0
19,60,14319,0,136409.0995126324,335064.6,1,113628.77989402278
12,24,5031,3,57113.91235695147,96595.20000000001,0,0.0
6,58,3851,2,42448.74682863395,60075.6,0,0.0
8,57,10138,0,65320.81577333406,170318.4,1,49382.53672464055
5,51,9065,4,76814.54600721115,135975.0,0,0.0
10,24,8511,3,68848.42187647485,153198.0,1,45784.20054785578
16,56,10527,2,115630.00724203973,227383.2,1,85797.46537359346
12,52,8428,0,96746.74122270673,161817.6,1,75849.44511860207
17,56,5159,2,59476.25894376641,114529.8,1,44547.71794888103
6,33,10870,0,116862.58092478848,169572.0,1,86712.03504619305
9,51,3311,1,33535.96382499411,57611.4,0,0.0
10,46,11172,4,106565.16780101082,201096.0,1,67136.05571463682
14,44,10883,1,71597.40865600757,222013.19999999998,1,54628.822804533775
14,38,6682,2,64796.81011963034,136312.8,1,47172.07776709089
17,61,14943,1,136461.0028482387,331734.60000000003,1,106985.42623301914
16,22,3787,3,27418.84401740438,81799.2,1,19385.12272030489
4,38,12216,4,129370.85891575676,175910.4,0,0.0
2,62,7635,0,69150.16042858355,100782.00000000001,0,0.0
16,64,7096,2,66091.14203163111,153273.6,1,49039.627387470275
1,56,9752,2,70293.72714629195,122875.20000000001,0,0.0
3,39,5389,0,34578.568280370935,74368.2,0,0.0
11,31,9039,3,86107.02955583592,168125.4,1,57863.92386152174
16,54,13625,3,137751.67517150723,294300.0,1,97390.4343462556
18,27,2069,2,20846.94739354004,47173.2,1,15760.292229516264
15,42,9940,1,90275.99338142801,208740.0,1,69512.51490369956
9,51,5437,2,48120.94469165756,94603.8,0,0.0
12,47,13633,1,117747.03369350907,261753.6,1,88192.52823643829
18,28,12899,4,108746.26308353792,294097.2,1,74599.93647530701
5,42,12930,3,132423.64903534288,193950.0,0,0.0
8,59,5289,4,50317.356980212935,88855.2,0,0.0
3,54,6808,3,56042.88504188288,93950.4,0,0.0
2,24,6451,2,43940.08415234329,85153.20000000001,0,0.0
19,33,9957,0,66144.97273918119,232993.8,1,55098.76229173793
8,54,12661,4,83776.38642913636,212704.8,1,51606.254040347994
2,45,2561,2,24235.977033220606,33805.200000000004,0,0.0
19,28,11208,3,116389.92006583523,262267.2,1,84731.86180792804
1,29,8691,2,52406.83885937722,109506.6,0,0.0
13,58,8446,4,66305.77735918039,167230.8,1,43165.061060826425
17,56,7538,2,74820.2767037087,167343.6,1,56040.38725107781
3,28,9244,2,76079.04201113163,127567.2,0,0.0
9,25,14995,0,121224.69825117709,260913.0,1,92494.44476564812
5,55,6601,1,57420.830487983505,99015.0,0,0.0
6,60,14333,2,153202.108236749,223594.80000000002,1,102951.81673509533
4,43,13910,1,86392.57653459681,200304.0,1,59870.05553847558
17,54,8953,3,57791.58212419161,198756.6,1,41263.18963667281
16,32,7815,2,84067.32562131766,168804.0,1,62377.95561101769
16,30,8848,0,78137.45515596237,191116.80000000002,1,63447.61358664143
11,63,12915,0,150167.81481492487,240219.0,1,116680.39211119663
2,36,9062,1,87303.24211490457,119618.40000000001,0,0.0
17,49,10623,4,88200.43499153056,235830.6,1,59888.095359249244
15,51,5728,3,67953.86616081804,120288.0,1,47567.70631257262
18,63,5945,3,48104.736836985,135546.0,1,34683.51525946618
10,44,8505,3,82019.43137064484,153090.0,1,54542.92186147882
6,25,13904,1,87665.24374766284,216902.4,1,61979.327329597625
16,35,7276,2,53543.846292961454,157161.6,1,39729.53394937739
5,40,10827,2,117490.61006023678,162405.0,0,0.0
12,45,5510,1,51980.139016560264,105792.0,1,38933.124123403635
6,57,8975,1,53927.40463264917,140010.0,1,38126.67507528297
14,28,12950,0,120849.92018121248,264180.0,1,96438.23630460756
16,39,11625,3,100189.4798199951,251100.0,1,70833.96223273652
7,64,8320,0,87786.102094517,134784.0,1,65751.79046879323
2,36,6910,1,57025.297268672686,91212.00000000001,0,0.0
6,26,3310,2,25940.260780663895,51636.0,0,0.0
9,62,10414,2,117460.59350994731,181203.6,1,81400.1913023935
7,57,12233,2,82639.7236305474,198174.6,1,56112.37234514169
2,41,13796,4,114367.96174220428,182107.2,0,0.0
19,28,5881,1,61043.423700423,137615.4,1,48712.65211293755
8,31,13482,1,115297.02461319149,226497.59999999998,1,83129.15474611106
11,22,9384,1,92039.66433712168,174542.4,1,68293.43093814429
4,55,9923,3,99534.20289480506,142891.19999999998,0,0.0
16,44,8513,0,54349.00701728354,183880.80000000002,1,44131.393698034226
18,51,11334,1,106276.26036178718,258415.19999999998,1,84064.52194617366
13,63,11559,0,76236.72923728733,228868.19999999998,1,60303.252826694275
5,61,7610,2,65088.84309125342,114150.0,0,0.0
2,40,5305,3,61539.96917827333,70026.0,0,0.0
11,54,10806,2,88841.73900343999,200991.6,1,62811.10947543207
1,55,6648,3,68305.65574834068,83764.8,0,0.0
13,37,10320,1,110765.09645806359,204336.0,1,83738.41292229606
5,55,14566,1,143234.2411422035,218490.0,1,100263.96879954245
18,51,3591,4,34237.54922578616,81874.8,1,23486.958768889304
14,45,4119,1,36638.32041058753,84027.59999999999,1,27955.03847327828
13,53,8107,4,88543.71940094489,160518.6,1,57641.96133001511
7,57,13193,0,139851.72637133294,213726.6,1,104748.94305212838
8,37,5358,0,37384.41954831642,90014.4,1,28262.621178527217
18,40,12176,3,88360.06803405145,277612.8,1,63707.60905255108
7,61,10787,0,118768.41628861686,174749.40000000002,1,88957.54380017404
17,24,10242,1,122035.91170899506,227372.40000000002,1,95676.15477985212
16,38,3015,2,19926.312077100487,65124.0,1,14785.323561208557
11,52,13260,2,143636.9339208753,246636.0,1,101551.31228205885
19,24,12397,0,78071.10289229978,290089.8,1,65033.22870928571
1,33,5200,4,39532.48885458114,65520.0,0,0.0
8,59,7539,2,59766.00304966081,126655.2,0,0.0
1,51,6689,0,41106.40435328567,84281.40000000001,0,0.0
9,61,6673,0,48618.5223421628,116110.2,1,37095.93254707022
19,27,11727,1,111590.42075605376,274411.8,1,89049.15576333088
9,34,12527,4,129211.84026027305,217969.8,1,80498.97648215012
10,55,6581,2,56112.5281704394,118458.0,1,39278.76971930758
11,26,10737,0,79060.21812637952,199708.2,1,61429.78948419689
1,43,2735,2,25742.427108199445,34461.0,0,0.0
8,30,2290,1,16931.60548349552,38472.0,0,0.0
12,54,10581,1,106271.10093458836,203155.2,1,79597.05460000668
1,48,8749,0,69230.10938688609,110237.40000000001,0,0.0
10,33,9617,0,65087.570145812715,173106.0,1,50117.429012275796
4,39,8353,3,58232.06423086579,120283.2,0,0.0
15,63,13933,3,86628.54343793308,292593.0,1,60639.98040655315
19,30,13179,0,147633.15532032232,308388.6,1,122978.41838182847
6,46,7082,4,65443.90752376622,110479.2,0,0.0
5,51,2957,2,19322.604970568118,44355.0,0,0.0
5,58,5549,0,58447.91076945498,83235.0,0,0.0
18,63,13921,0,127516.77729121604,317398.8,1,105328.85804254444
3,37,5625,2,42598.548755525,77625.0,0,0.0
2,48,8787,1,65173.376133282596,115988.40000000001,0,0.0
4,44,7843,0,82134.32785188491,112939.2,0,0.0
18,27,3809,1,28279.648394599222,86845.2,1,22369.20188012798
9,52,12511,2,134927.31873256882,217691.4,1,93504.6318816702
19,63,3966,4,46121.66812523988,92804.4,1,31962.316010791234
10,35,2654,4,22061.615371286018,47772.0,0,0.0
15,48,8767,0,53775.68460727144,184107.0,1,43289.426108853506
1,38,6474,4,74079.32578480191,81572.40000000001,0,0.0
11,64,9235,2,74645.08661604403,171771.0,1,52774.07623754313
14,27,7855,2,65171.118621825706,160242.0,1,47444.57435668912
10,35,14190,4,161762.30320225414,255420.0,1,101910.25101742012
19,40,3005,3,28214.818621285478,70317.0,1,20540.38795629583
16,31,2620,0,26086.97847541344,56592.0,1,21182.626522035713
8,52,14391,3,162413.82909416992,241768.8,1,105731.40274030462
2,48,3257,2,26657.64888591652,42992.4,0,0.0
7,60,2270,2,19733.874678270062,36774.0,0,0.0
19,61,4233,0,42454.0938139056,99052.2,1,35364.26014698336
7,24,13030,0,153924.2629486525,211086.0,1,115289.27294854072
15,49,9980,2,80038.5913286974,209580.0,1,58828.36462659257
8,45,4343,3,32200.277437951783,72962.4,0,0.0
14,58,14836,4,127069.24196825332,302654.39999999997,1,83611.56121511069
1,32,11372,2,100221.5971506266,143287.2,0,0.0
13,32,3040,4,32058.13732890692,60192.0,0,0.0
3,52,7137,3,83459.26736371014,98490.59999999999,0,0.0
6,35,2301,0,16767.13646993282,35895.6,0,0.0
19,64,8214,3,74552.31150633484,192207.6,1,54274.08277661176
15,32,5656,0,42875.043076034824,118776.0,1,34514.40967620803
4,27,7009,2,42166.25728951977,100929.59999999999,0,0.0
3,22,7148,4,45297.74415047366,98642.4,0,0.0
4,33,13545,2,87442.358851661,195048.0,1,57537.07212439294
5,23,3571,2,29140.830089167746,53565.0,0,0.0
18,57,5613,2,43269.87007546981,127976.4,1,32712.021777055164
10,30,7110,2,62656.129795754285,127980.0,1,43859.290857028
8,37,8471,1,69946.9704867094,142312.8,1,50431.76572091748
12,62,3326,4,28213.963790171783,63859.200000000004,0,0.0
3,63,13591,3,99533.20004926602,187555.8,0,0.0
18,55,11430,2,69553.11816622302,260604.0,1,52582.15733366459
8,22,6667,1,60684.19249138943,112005.59999999999,0,0.0
1,54,3837,3,23198.32647668171,48346.200000000004,0,0.0
14,23,14703,4,158176.29036892363,299941.2,1,104079.99906275175
13,50,9208,2,81660.45029624866,182318.4,1,58877.18466359527
12,63,2630,3,17916.05728037915,50496.0,0,0.0
3,30,13299,3,113310.84329024843,183526.19999999998,0,0.0
18,29,9766,3,69794.93150227296,222664.8,1,50322.14561313879
13,49,5714,4,41001.96532369312,113137.2,1,26692.279425724217
15,24,4873,3,31071.366156120755,102333.0,1,21749.956309284524
10,32,12168,1,99736.70988751906,219024.0,1,73306.4817673265
1,22,14541,2,169848.39857691998,183216.6,0,0.0
6,27,11795,3,125901.76194582973,184002.0,0,0.0
9,63,8265,2,78027.70480470255,143811.0,1,54073.19942965887
10,34,4709,1,43582.409282550834,84762.0,1,32033.07082267486
15,48,4514,4,27427.81196909843,94794.0,1,18239.494959450454
9,44,8052,3,65427.65319327869,140104.8,0,0.0
14,55,14991,1,159964.6755849449,305816.39999999997,1,122053.04747131295
11,64,3946,0,31626.01735595254,73395.6,1,24573.415485575122
7,53,3060,2,33454.6513813211,49572.0,0,0.0
2,50,10942,2,131142.0134868597,144434.40000000002,0,0.0
14,27,10108,2,73853.03496472952,206203.19999999998,1,53765.009454323095
6,61,7945,0,65642.73593779921,123942.0,0,0.0
5,35,5508,1,46746.97279970319,82620.0,0,0.0
5,35,13484,0,89068.17165913527,202260.0,1,65465.10616946442
19,54,7581,1,52240.12626716612,177395.4,1,41687.62076119855
19,45,14355,1,126139.71738056163,335907.0,1,100659.49446968817
6,56,2037,2,20769.150434598836,31777.2,0,0.0
10,32,6130,3,55368.57266409943,110340.0,0,0.0
14,35,11201,3,92354.73903423661,228500.4,1,64001.834150725976
17,47,4560,3,48483.1509632518,101232.0,1,34616.96978776179
3,47,13151,2,124294.2328203622,181483.8,0,0.0
1,61,5765,3,53882.2223129026,72639.0,0,0.0
10,55,11925,0,98909.42381234057,214650.0,1,76160.25633550224
3,36,12315,4,90712.02279557583,169947.0,0,0.0
5,49,8524,1,100598.05373588474,127860.0,0,0.0
19,52,14982,3,98584.23428130348,350578.8,1,71769.32255678893
10,23,6244,0,52722.257986257566,112392.0,1,40596.138649418324
16,43,6886,0,75299.75983275492,148737.6,1,61143.40498419698
1,62,6064,4,66392.47967057404,76406.40000000001,0,0.0
6,56,6477,4,76159.66147984583,101041.2,0,0.0
9,39,13732,4,130093.67263829993,238936.8,1,81048.35805366086
5,53,4542,2,31604.10980075332,68130.0,0,0.0
14,56,2962,2,33239.59194167978,60424.799999999996,1,24198.42293354288
10,27,5971,0,42281.46998646795,107478.0,1,32556.731889580322
2,25,9988,4,70475.84087501926,131841.6,0,0.0
5,51,5325,4,60305.988052462715,79875.0,0,0.0
1,33,14593,4,157420.90106176396,183871.80000000002,0,0.0
10,58,5254,4,36106.42928111473,94572.0,0,0.0
9,29,4900,2,47201.26852067424,85260.0,0,0.0
3,42,8781,1,61829.4149882158,121177.79999999999,0,0.0
15,52,10919,2,74239.06195335752,229299.0,1,54565.71053571777
4,43,9905,0,104642.63050593245,142632.0,0,0.0
13,35,13921,3,137389.28857677,275635.8,1,94249.0519636642
6,30,3840,1,41278.92037531671,59904.0,0,0.0
17,54,11670,2,75062.01076087801,259074.0,1,56221.44605989762
5,37,8606,0,85102.0975244672,129090.0,0,0.0
15,39,2159,0,22476.338198699417,45339.0,1,18093.45224995303
8,37,13855,3,121242.04078346648,232763.99999999997,1,78928.56855003668
5,51,14982,0,135134.50388904332,224730.0,1,99323.86035844684
13,33,12153,1,90973.17912199312,240629.4,1,68775.72341622679
1,35,2595,4,18887.125799234396,32697.0,0,0.0
1,61,3706,3,25930.146163528454,46695.6,0,0.0
7,58,11457,2,127194.93898110477,185603.40000000002,1,86365.36356817014
5,51,14230,1,112394.8049646354,213450.0,1,78676.36347524478
14,42,11861,0,112848.94611714686,241964.4,1,90053.45900148319
15,27,14952,0,110554.27013654419,313992.0,1,88996.18745991806
17,45,12929,0,97721.7965071219,287023.8,1,80034.15133933282
18,34,13509,1,135659.79975063558,308005.2,1,107306.90160275273
7,49,8025,1,59747.33812169501,130005.00000000001,1,42659.59941889023
18,38,7596,3,71263.15682713216,173188.8,1,51380.73607236228
19,31,9239,3,99001.55688458003,216192.6,1,72073.13341197425
7,34,4374,1,42828.42019229369,70858.8,0,0.0
8,64,4419,2,28257.9801597189,74239.2,0,0.0
13,54,8325,3,50265.5091150663,164835.0,1,34482.13925293548
18,28,2107,3,24962.006334394955,48039.6,1,17997.60656709876
11,58,6005,2,38169.32222785464,111693.0,1,26985.71081509323
9,26,8895,3,87227.47961040324,154773.0,0,0.0
1,54,6543,3,68661.22035593727,82441.8,0,0.0
8,55,12739,1,113742.56628440939,214015.19999999998,1,82008.39029105917
12,35,14632,3,170540.62730097756,280934.4,1,115797.08593736376
2,42,13104,3,127295.93158256373,172972.80000000002,0,0.0
15,39,2851,3,23289.62109345613,59871.0,1,16302.734765419289
18,35,14955,0,179091.40285999578,340974.0,1,147929.4987623565
17,48,10849,2,112472.81512012667,240847.80000000002,1,84242.13852497486
15,60,4312,3,41034.872716313716,90552.0,1,28724.410901419596
9,59,6323,2,69317.8475258706,110020.2,0,0.0
3,47,2236,3,22904.80568860229,30856.8,0,0.0
19,49,12172,0,142993.4371549745,284824.8,1,119113.53315009375
18,22,5214,4,31452.24291159552,118879.2,1,21576.238637354527
8,34,4360,1,44253.15404888869,73248.0,0,0.0
1,56,3940,0,42607.16056739462,49644.0,0,0.0
15,43,6752,0,73867.69116975479,141792.0,1,59463.4913916526
19,24,9805,3,62139.80683078905,229437.0,1,45237.779372814424
10,42,4277,2,29241.826306655104,76986.0,0,0.0
12,22,6703,1,78210.09309236176,128697.6,1,58579.359726178955
6,56,13933,3,159587.39943678182,217354.80000000002,0,0.0
13,59,10386,1,117860.9495970604,205642.8,1,89102.87789537765
4,31,5993,0,53593.089645724096,86299.2,0,0.0
13,45,10932,1,87723.8116036575,216453.59999999998,1,66319.20157236505
17,29,8974,1,62417.396957976736,199222.80000000002,1,48935.239215053756
1,25,9353,4,81122.65031146377,117847.8,0,0.0
5,55,2447,3,26046.64661738449,36705.0,0,0.0
17,53,12074,1,77097.0311947423,268042.8,1,60444.07245667796
18,46,6604,2,50816.57371247697,150571.19999999998,1,38417.32972663258
7,52,2901,0,32906.301335291246,46996.200000000004,0,0.0
16,59,3236,0,29071.081735945307,69897.6,1,23605.718369587586
8,31,14352,3,93014.34778379816,241113.59999999998,1,60552.3404072526
12,56,13606,4,114807.68135087518,261235.2,1,73936.14678996362
14,61,4163,3,36921.985083831365,84925.2,1,25586.935663095137
19,34,6991,0,67088.66276569097,163589.4,1,55884.856083820574
11,35,7253,4,55941.41236769572,134905.80000000002,1,35634.67967822218
12,25,10346,0,112117.32789480775,198643.2,1,87899.98506952927
13,57,10252,2,117772.38570567199,202989.59999999998,1,84913.89009378948
8,24,6430,3,49440.65000938462,108024.0,0,0.0
1,24,8023,0,53985.72843520707,101089.8,0,0.0
9,24,9512,1,95104.39008475257,165508.8,1,69235.99598169987
2,29,7791,3,77172.09873786011,102841.20000000001,0,0.0
14,48,12663,0,146785.45516724032,258325.19999999998,1,117134.79322345777
13,30,5103,1,39418.1868684085,101039.4,1,29800.149272516817
16,27,10492,4,85589.55833117814,226627.2,1,57516.183198551706
2,41,5406,3,43182.469853854454,71359.20000000001,0,0.0
4,57,5416,2,32965.240752593665,77990.4,0,0.0
12,31,3906,3,27048.68764000514,74995.2,1,18366.058907563493
16,49,12680,1,83949.87098792757,273888.0,1,65229.04975761971
10,25,13409,3,142465.7696248525,241362.0,1,94739.73680052691
3,23,11938,4,113963.58073253885,164744.4,0,0.0
4,59,3457,1,22683.519021794782,49780.799999999996,0,0.0
6,22,11681,1,97584.50698840279,182223.6,1,68992.24644080077
5,64,5888,2,63223.15906612983,88320.0,0,0.0
18,24,10498,2,122941.30952080616,239354.4,1,92943.62999772943
3,26,12125,2,120861.2650406859,167325.0,0,0.0
10,29,8007,4,73878.75130599378,144126.0,0,0.0
11,37,10010,3,93921.83021211419,186186.0,1,63115.46990254074
19,33,4025,0,35919.155294355565,94185.0,1,29920.65636019818
14,41,2536,1,16265.038903815554,51734.4,1,12410.224683611268
11,35,2349,4,14347.147708382372,43691.4,0,0.0
4,49,8480,2,96336.94318484816,122112.0,0,0.0
6,54,4430,4,31483.829218132843,69108.0,0,0.0
17,64,2724,4,17052.29873882952,60472.8,1,11578.510843665243
19,63,3345,2,38560.19442512897,78273.0,1,29421.428346373395
13,45,7454,3,87122.20538762191,147589.19999999998,1,59765.83289590862
10,23,3850,4,39267.90573598929,69300.0,0,0.0
11,59,6446,4,46941.89548371804,119895.6,0,0.0
6,62,9074,4,78693.18866589184,141554.4,0,0.0
2,27,5339,4,53783.942612733124,70474.8,0,0.0
1,54,2192,2,20315.993810408952,27619.2,0,0.0
11,26,9849,0,78734.58311149897,183191.4,1,61176.7710776347
16,45,4560,2,38340.96437329792,98496.0,1,28448.995564987046
3,49,12554,1,83813.22149636615,173245.19999999998,0,0.0
5,54,4902,0,32261.72128043537,73530.0,0,0.0
15,39,5836,1,41858.24832412532,122556.0,1,32230.85120957649
15,46,6035,2,65124.03790285558,126735.0,1,47866.16785859885
4,58,8821,2,98034.2779782639,127022.4,0,0.0
4,50,2989,0,27246.860707624965,43041.6,0,0.0
8,34,10557,0,126645.71201321123,177357.59999999998,1,95744.1582819877
7,37,7265,0,78249.66077239499,117693.00000000001,0,0.0
17,34,6894,0,78042.86115407129,153046.80000000002,1,63917.103285184385
15,41,10639,3,116382.4727109456,223419.0,1,81467.7308976619
5,24,7441,2,46926.29565744794,111615.0,0,0.0
13,59,13050,0,145837.01084840274,258390.0,1,115357.07558108655
4,64,12416,4,107041.42639097906,178790.4,0,0.0
17,60,14803,1,111099.96712647559,328626.60000000003,1,87102.37422715683
17,35,3655,1,42623.3728952621,81141.0,1,33416.72434988548
14,33,11417,2,104213.5551397449,232906.8,1,75867.4681417343
14,54,6763,0,47764.403777504376,137965.19999999998,1,38115.994214448496
17,38,7299,4,78239.1681582926,162037.80000000002,1,53124.39517948067
8,39,2465,3,16082.633257573561,41412.0,0,0.0
2,64,10801,4,94182.85871067116,142573.2,0,0.0
13,33,11803,1,91133.6176009722,233699.4,1,68897.01490633497
16,47,10046,2,60598.61912018899,216993.6,1,44964.175387180214
16,49,11402,3,124189.43580400298,246283.2,1,87801.93111343008
6,34,4385,1,40365.71891899294,68406.0,0,0.0
4,58,14412,4,94930.8295105284,207532.8,0,0.0
3,33,9183,3,84294.5046353908,126725.4,0,0.0
6,25,4984,4,44757.81525563049,77750.40000000001,0,0.0
4,41,10564,1,86701.95004281364,152121.6,0,0.0
18,31,13891,4,162312.6730477463,316714.8,1,111346.49371075396
6,31,9487,4,101425.33228387359,147997.2,0,0.0
